trx_id,user_id,tanggal_waktu,arah,kategori,merchant_id,merchant_nama,metode,tujuan,nominal,saldo_setelah
T067379,U0458,2026-07-05 11:31:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,29280,7410127
T067380,U0458,2026-07-05 14:08:00,keluar,Hiburan,M008,Bioskop Nusantara,QRIS,Merchant,61299,7348828
T067382,U0458,2026-07-06 10:56:00,keluar,Kopi,M002,Ruang Seduh,QRIS,Merchant,19046,7329782
T067383,U0458,2026-07-06 14:52:00,keluar,Belanja Online,M007,TokoRia,Debit,Merchant,201020,7128762
T067384,U0458,2026-07-07 09:21:00,keluar,Kopi,M001,Kopi Kawan,QRIS,Merchant,23517,7105245
T067385,U0458,2026-07-07 14:02:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,28972,7076273
T067386,U0458,2026-07-08 10:54:00,keluar,Kopi,M003,Kopi Titik,QRIS,Merchant,27591,7048682
T067387,U0458,2026-07-08 13:31:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,29503,7019179
T067388,U0458,2026-07-08 18:37:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,24276,6994903
T067389,U0458,2026-07-09 07:24:00,keluar,Kopi,M003,Kopi Titik,QRIS,Merchant,19706,6975197
T067390,U0458,2026-07-09 13:09:00,keluar,Makan,M004,Nasi Bunda,Debit,Merchant,30373,6944824
T067391,U0458,2026-07-09 15:04:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,18069,6926755
T067392,U0458,2026-07-09 15:37:00,keluar,Belanja Online,M007,TokoRia,Debit,Merchant,206092,6720663
T067393,U0458,2026-07-10 07:01:00,keluar,Kopi,M003,Kopi Titik,QRIS,Merchant,19273,6701390
T067394,U0458,2026-07-10 21:44:00,keluar,Belanja Online,M007,TokoRia,Debit,Merchant,215045,6486345
T067395,U0458,2026-07-11 07:16:00,keluar,Kopi,M003,Kopi Titik,QRIS,Merchant,21433,6464912
T067397,U0458,2026-07-11 09:51:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,17835,6447077
T067398,U0458,2026-07-11 11:54:00,keluar,Belanja Online,M007,TokoRia,Debit,Merchant,282608,6164469
T067396,U0458,2026-07-11 14:48:00,keluar,Makan,M005,Warung Bu Sri,Debit,Merchant,37799,6126670
T067399,U0458,2026-07-12 08:59:00,keluar,Kopi,M001,Kopi Kawan,QRIS,Merchant,19189,6107481
T067400,U0458,2026-07-12 13:27:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,36870,6070611
T067401,U0458,2026-07-13 11:54:00,keluar,Belanja Online,M007,TokoRia,Debit,Merchant,276853,5793758
T067404,U0458,2026-07-14 06:01:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,25011,5768747
T067402,U0458,2026-07-14 09:56:00,keluar,Kopi,M001,Kopi Kawan,QRIS,Merchant,24197,5744550
T067403,U0458,2026-07-14 13:44:00,keluar,Makan,M005,Warung Bu Sri,Debit,Merchant,38141,5706409
T067405,U0458,2026-07-15 07:03:00,keluar,Kopi,M001,Kopi Kawan,QRIS,Merchant,24171,5682238
T067406,U0458,2026-07-15 17:09:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,21538,5660700
T067407,U0458,2026-07-16 08:04:00,keluar,Kopi,M001,Kopi Kawan,QRIS,Merchant,24850,5635850
T067408,U0458,2026-07-16 14:24:00,keluar,Makan,M004,Nasi Bunda,Debit,Merchant,29063,5606787
T067409,U0458,2026-07-16 21:27:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,16849,5589938
T067410,U0458,2026-07-17 08:40:00,keluar,Kopi,M001,Kopi Kawan,QRIS,Merchant,20901,5569037
T067412,U0458,2026-07-17 13:02:00,keluar,Belanja Online,M007,TokoRia,Debit,Merchant,200584,5368453
T067411,U0458,2026-07-17 14:38:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,29351,5339102
T067413,U0458,2026-07-18 10:03:00,keluar,Kopi,M001,Kopi Kawan,QRIS,Merchant,24821,5314281
T067414,U0458,2026-07-18 12:13:00,keluar,Makan,M004,Nasi Bunda,Debit,Merchant,38936,5275345
T067415,U0458,2026-07-18 16:38:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,19380,5255965
T067416,U0458,2026-07-19 10:49:00,keluar,Kopi,M002,Ruang Seduh,QRIS,Merchant,26231,5229734
T067417,U0458,2026-07-19 14:49:00,keluar,Makan,M004,Nasi Bunda,Debit,Merchant,28672,5201062
T067418,U0458,2026-07-20 12:04:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,16932,5184130
T067419,U0458,2026-07-20 17:49:00,keluar,Hiburan,M008,Bioskop Nusantara,QRIS,Merchant,81930,5102200
T067420,U0458,2026-07-21 07:24:00,keluar,Kopi,M002,Ruang Seduh,QRIS,Merchant,20822,5081378
T067421,U0458,2026-07-22 07:27:00,keluar,Kopi,M001,Kopi Kawan,QRIS,Merchant,23704,5057674
T067423,U0458,2026-07-22 12:37:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,22643,5035031
T067422,U0458,2026-07-22 12:47:00,keluar,Makan,M004,Nasi Bunda,Debit,Merchant,31993,5003038
T067424,U0458,2026-07-23 08:23:00,keluar,Kopi,M003,Kopi Titik,QRIS,Merchant,19267,4983771
T067425,U0458,2026-07-23 12:54:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,31326,4952445
T067426,U0458,2026-07-23 16:51:00,keluar,Belanja Online,M007,TokoRia,Debit,Merchant,224315,4728130
T067427,U0458,2026-07-24 08:10:00,keluar,Kopi,M003,Kopi Titik,QRIS,Merchant,27156,4700974
T067428,U0458,2026-07-24 12:50:00,keluar,Makan,M004,Nasi Bunda,Debit,Merchant,42355,4658619
T067429,U0458,2026-07-24 18:59:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,20369,4638250
T067434,U0458,2026-07-25 08:29:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,17930,4620320
T067430,U0458,2026-07-25 10:08:00,masuk,Gaji,,,Transfer,BNI,8000000,12620320
T067433,U0458,2026-07-25 14:23:00,keluar,Makan,M004,Nasi Bunda,Debit,Merchant,41431,12578889
T067435,U0458,2026-07-25 20:05:00,keluar,Belanja Online,M007,TokoRia,Debit,Merchant,282295,12296594
T067436,U0458,2026-07-26 13:04:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,42356,12254238
T067438,U0458,2026-07-26 13:13:00,keluar,Hiburan,M008,Bioskop Nusantara,QRIS,Merchant,79585,12174653
T067431,U0458,2026-07-26 14:57:00,keluar,Top Up E-Wallet,,,Transfer,E-Wallet,1662938,10511715
T067437,U0458,2026-07-26 17:07:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,17926,10493789
T067439,U0458,2026-07-26 18:50:00,keluar,Belanja Online,M007,TokoRia,Debit,Merchant,214691,10279098
T067440,U0458,2026-07-27 08:07:00,keluar,Kopi,M003,Kopi Titik,QRIS,Merchant,20612,10258486
T067441,U0458,2026-07-27 13:16:00,keluar,Belanja Online,M007,TokoRia,Debit,Merchant,276482,9982004
T067432,U0458,2026-07-27 21:08:00,keluar,Life Goals,,,Transfer,BNI,362855,9619149
T067444,U0458,2026-07-28 07:56:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,23087,9596062
T067442,U0458,2026-07-28 10:02:00,keluar,Kopi,M002,Ruang Seduh,QRIS,Merchant,23333,9572729
T067443,U0458,2026-07-28 14:41:00,keluar,Makan,M004,Nasi Bunda,Debit,Merchant,38038,9534691
T067445,U0458,2026-07-29 12:41:00,keluar,Makan,M005,Warung Bu Sri,Debit,Merchant,31212,9503479
T067447,U0458,2026-07-29 16:50:00,keluar,Belanja Online,M007,TokoRia,Debit,Merchant,253419,9250060
T067446,U0458,2026-07-29 20:12:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,22152,9227908
T067448,U0458,2026-07-30 10:20:00,keluar,Kopi,M002,Ruang Seduh,QRIS,Merchant,27160,9200748
T067449,U0458,2026-07-30 13:15:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,29457,9171291
T067450,U0458,2026-07-31 08:24:00,keluar,Kopi,M001,Kopi Kawan,QRIS,Merchant,26280,9145011
T067451,U0458,2026-07-31 13:08:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,35192,9109819
T067452,U0458,2026-08-01 09:22:00,keluar,Kopi,M003,Kopi Titik,QRIS,Merchant,20933,9088886
T067454,U0458,2026-08-01 11:01:00,keluar,Belanja Online,M007,TokoRia,Debit,Merchant,192975,8895911
T067453,U0458,2026-08-01 13:03:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,29252,8866659
T067455,U0458,2026-08-02 08:14:00,keluar,Kopi,M003,Kopi Titik,QRIS,Merchant,26870,8839789
T067457,U0458,2026-08-03 08:27:00,keluar,Kopi,M001,Kopi Kawan,QRIS,Merchant,23244,8816545
T067456,U0458,2026-08-03 08:39:00,keluar,Tagihan,,Tagihan Listrik & Internet,Autodebet,Merchant,449184,8367361
T067458,U0458,2026-08-03 12:16:00,keluar,Makan,M004,Nasi Bunda,Debit,Merchant,39683,8327678
T067459,U0458,2026-08-04 08:19:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,23692,8303986
T067460,U0458,2026-08-05 09:25:00,keluar,Kopi,M001,Kopi Kawan,QRIS,Merchant,26796,8277190
T067463,U0458,2026-08-06 06:25:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,18967,8258223
T067461,U0458,2026-08-06 08:45:00,keluar,Kopi,M003,Kopi Titik,QRIS,Merchant,26520,8231703
T067462,U0458,2026-08-06 13:16:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,29661,8202042
T067464,U0458,2026-08-07 12:29:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,39856,8162186
T067465,U0458,2026-08-07 19:29:00,keluar,Hiburan,M008,Bioskop Nusantara,QRIS,Merchant,85952,8076234
T067469,U0458,2026-08-08 10:55:00,keluar,Belanja Online,M007,TokoRia,Debit,Merchant,208392,7867842
T067466,U0458,2026-08-08 10:56:00,keluar,Kopi,M003,Kopi Titik,QRIS,Merchant,18551,7849291
T067467,U0458,2026-08-08 12:44:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,36319,7812972
T067468,U0458,2026-08-08 13:38:00,keluar,Hiburan,M008,Bioskop Nusantara,QRIS,Merchant,64381,7748591
T067470,U0458,2026-08-09 10:02:00,keluar,Kopi,M003,Kopi Titik,QRIS,Merchant,27234,7721357
T067471,U0458,2026-08-09 14:52:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,36332,7685025
T067472,U0458,2026-08-09 19:19:00,keluar,Hiburan,M008,Bioskop Nusantara,QRIS,Merchant,74865,7610160
T067473,U0458,2026-08-10 10:20:00,keluar,Kopi,M001,Kopi Kawan,QRIS,Merchant,21560,7588600
T067474,U0458,2026-08-10 13:43:00,keluar,Makan,M004,Nasi Bunda,Debit,Merchant,42370,7546230
T067475,U0458,2026-08-11 08:30:00,keluar,Kopi,M001,Kopi Kawan,QRIS,Merchant,25144,7521086
T067476,U0458,2026-08-11 14:46:00,keluar,Makan,M004,Nasi Bunda,Debit,Merchant,28769,7492317
T067477,U0458,2026-08-12 20:39:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,20206,7472111
T067478,U0458,2026-08-13 12:57:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,37552,7434559
T067480,U0458,2026-08-13 17:21:00,keluar,Hiburan,M008,Bioskop Nusantara,QRIS,Merchant,84872,7349687
T067479,U0458,2026-08-13 20:51:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,25097,7324590
T067481,U0458,2026-08-14 08:07:00,keluar,Kopi,M002,Ruang Seduh,QRIS,Merchant,23934,7300656
T067482,U0458,2026-08-14 13:27:00,keluar,Makan,M004,Nasi Bunda,Debit,Merchant,37848,7262808
T067483,U0458,2026-08-14 19:58:00,keluar,Hiburan,M008,Bioskop Nusantara,QRIS,Merchant,77645,7185163
T067484,U0458,2026-08-15 09:32:00,keluar,Kopi,M001,Kopi Kawan,QRIS,Merchant,18716,7166447
T067485,U0458,2026-08-15 13:13:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,32926,7133521
T067486,U0458,2026-08-15 14:45:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,21514,7112007
T067487,U0458,2026-08-16 08:05:00,keluar,Kopi,M001,Kopi Kawan,QRIS,Merchant,23083,7088924
T067490,U0458,2026-08-16 10:53:00,keluar,Belanja Online,M007,TokoRia,Debit,Merchant,231595,6857329
T067488,U0458,2026-08-16 12:26:00,keluar,Makan,M004,Nasi Bunda,Debit,Merchant,40619,6816710
T067489,U0458,2026-08-16 18:59:00,keluar,Hiburan,M008,Bioskop Nusantara,QRIS,Merchant,73554,6743156
T067492,U0458,2026-08-17 07:08:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,21379,6721777
T067491,U0458,2026-08-17 13:51:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,34982,6686795
T067493,U0458,2026-08-18 09:19:00,keluar,Kopi,M002,Ruang Seduh,QRIS,Merchant,20479,6666316
T067495,U0458,2026-08-18 11:00:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,17103,6649213
T067494,U0458,2026-08-18 14:45:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,33710,6615503
T067497,U0458,2026-08-18 16:19:00,keluar,Belanja Online,M007,TokoRia,Debit,Merchant,224981,6390522
T067496,U0458,2026-08-18 18:56:00,keluar,Hiburan,M008,Bioskop Nusantara,QRIS,Merchant,73490,6317032
T067500,U0458,2026-08-19 07:38:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,18716,6298316
T067498,U0458,2026-08-19 09:22:00,keluar,Kopi,M003,Kopi Titik,QRIS,Merchant,20606,6277710
T067499,U0458,2026-08-19 12:04:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,33035,6244675
T067501,U0458,2026-08-19 22:41:00,keluar,Hiburan,M008,Bioskop Nusantara,QRIS,Merchant,61699,6182976
T067502,U0458,2026-08-19 23:26:00,keluar,Belanja Online,M007,TokoRia,Debit,Merchant,278629,5904347
T067503,U0458,2026-08-20 08:23:00,keluar,Kopi,M001,Kopi Kawan,QRIS,Merchant,20176,5884171
T067504,U0458,2026-08-20 18:33:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,22958,5861213
T067505,U0458,2026-08-20 23:21:00,keluar,Belanja Online,M007,TokoRia,Debit,Merchant,257580,5603633
T067506,U0458,2026-08-21 09:14:00,keluar,Kopi,M002,Ruang Seduh,QRIS,Merchant,18953,5584680
T067507,U0458,2026-08-21 11:57:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,33694,5550986
T067509,U0458,2026-08-21 14:12:00,keluar,Belanja Online,M007,TokoRia,Debit,Merchant,213499,5337487
T067508,U0458,2026-08-21 14:33:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,23998,5313489
T067510,U0458,2026-08-22 08:49:00,keluar,Kopi,M001,Kopi Kawan,QRIS,Merchant,21391,5292098
T067511,U0458,2026-08-22 12:10:00,keluar,Makan,M005,Warung Bu Sri,Debit,Merchant,32450,5259648
T067512,U0458,2026-08-23 07:56:00,keluar,Kopi,M003,Kopi Titik,QRIS,Merchant,19024,5240624
T067514,U0458,2026-08-23 10:55:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,17873,5222751
T067513,U0458,2026-08-23 14:44:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,34673,5188078
T067516,U0458,2026-08-24 10:19:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,21143,5166935
T067515,U0458,2026-08-24 13:28:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,38002,5128933
T067520,U0458,2026-08-25 08:34:00,keluar,Kopi,M003,Kopi Titik,QRIS,Merchant,18993,5109940
T067518,U0458,2026-08-25 10:01:00,keluar,Top Up E-Wallet,,,Transfer,E-Wallet,1662938,3447002
T067517,U0458,2026-08-25 10:30:00,masuk,Gaji,,,Transfer,BNI,8000000,11447002
T067521,U0458,2026-08-25 11:08:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,23716,11423286
T067522,U0458,2026-08-25 21:49:00,keluar,Hiburan,M008,Bioskop Nusantara,QRIS,Merchant,72159,11351127
T067523,U0458,2026-08-26 08:30:00,keluar,Kopi,M001,Kopi Kawan,QRIS,Merchant,24548,11326579
T067524,U0458,2026-08-26 12:41:00,keluar,Makan,M004,Nasi Bunda,Debit,Merchant,38865,11287714
T067525,U0458,2026-08-26 13:29:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,21038,11266676
T067519,U0458,2026-08-26 20:58:00,keluar,Investasi,,,Transfer,BNI,362855,10903821
T067526,U0458,2026-08-26 23:26:00,keluar,Belanja Online,M007,TokoRia,Debit,Merchant,193258,10710563
T067527,U0458,2026-08-27 09:28:00,keluar,Kopi,M002,Ruang Seduh,QRIS,Merchant,23966,10686597
T067528,U0458,2026-08-27 13:17:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,34080,10652517
T067529,U0458,2026-08-27 14:17:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,17517,10635000
T067530,U0458,2026-08-28 13:35:00,keluar,Makan,M005,Warung Bu Sri,Debit,Merchant,30669,10604331
T067531,U0458,2026-08-29 13:54:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,33322,10571009
T067532,U0458,2026-08-29 16:49:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,18232,10552777
T067533,U0458,2026-08-30 09:26:00,keluar,Kopi,M001,Kopi Kawan,QRIS,Merchant,19578,10533199
T067534,U0458,2026-08-30 12:22:00,keluar,Makan,M005,Warung Bu Sri,Debit,Merchant,38715,10494484
T067535,U0458,2026-08-30 23:02:00,keluar,Belanja Online,M007,TokoRia,Debit,Merchant,251811,10242673
T067536,U0458,2026-08-31 14:52:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,42059,10200614
T067537,U0458,2026-09-01 14:09:00,keluar,Makan,M004,Nasi Bunda,Debit,Merchant,34185,10166429
T067538,U0458,2026-09-01 22:47:00,keluar,Hiburan,M008,Bioskop Nusantara,QRIS,Merchant,70125,10096304
T067539,U0458,2026-09-02 10:05:00,keluar,Kopi,M001,Kopi Kawan,QRIS,Merchant,26030,10070274
T067540,U0458,2026-09-02 11:24:00,keluar,Makan,M004,Nasi Bunda,Debit,Merchant,42531,10027743
T067541,U0458,2026-09-02 20:50:00,keluar,Hiburan,M008,Bioskop Nusantara,QRIS,Merchant,74300,9953443
T067542,U0458,2026-09-03 09:40:00,keluar,Tagihan,,Tagihan Listrik & Internet,Autodebet,Merchant,412320,9541123
T067544,U0458,2026-09-03 12:50:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,19573,9521550
T067543,U0458,2026-09-03 13:07:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,38521,9483029
T067545,U0458,2026-09-03 14:23:00,keluar,Belanja Online,M007,TokoRia,Debit,Merchant,191958,9291071
T067546,U0458,2026-09-04 08:13:00,keluar,Kopi,M001,Kopi Kawan,QRIS,Merchant,24830,9266241
T067547,U0458,2026-09-04 12:09:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,40560,9225681
T067549,U0458,2026-09-04 14:25:00,keluar,Hiburan,M008,Bioskop Nusantara,QRIS,Merchant,78847,9146834
T067548,U0458,2026-09-04 16:03:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,21411,9125423
T067551,U0458,2026-09-05 12:34:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,22223,9103200
T067550,U0458,2026-09-05 12:37:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,29358,9073842
T067552,U0458,2026-09-05 20:26:00,keluar,Belanja Online,M007,TokoRia,Debit,Merchant,264020,8809822
T067553,U0458,2026-09-06 08:54:00,keluar,Kopi,M002,Ruang Seduh,QRIS,Merchant,23738,8786084
T067554,U0458,2026-09-06 13:02:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,37919,8748165
T067555,U0458,2026-09-06 19:44:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,19449,8728716
T067556,U0458,2026-09-07 08:44:00,keluar,Kopi,M002,Ruang Seduh,QRIS,Merchant,21830,8706886
T067558,U0458,2026-09-07 10:48:00,keluar,Belanja Online,M007,TokoRia,Debit,Merchant,258898,8447988
T067557,U0458,2026-09-07 12:06:00,keluar,Makan,M004,Nasi Bunda,Debit,Merchant,39053,8408935
T067559,U0458,2026-09-08 11:59:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,41047,8367888
T067560,U0458,2026-09-08 17:35:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,21544,8346344
T067561,U0458,2026-09-09 10:35:00,keluar,Kopi,M001,Kopi Kawan,QRIS,Merchant,21025,8325319
T067562,U0458,2026-09-09 12:34:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,38778,8286541
T067563,U0458,2026-09-10 09:05:00,keluar,Kopi,M001,Kopi Kawan,QRIS,Merchant,26594,8259947
T067564,U0458,2026-09-10 12:39:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,23139,8236808
T067565,U0458,2026-09-10 15:32:00,keluar,Hiburan,M008,Bioskop Nusantara,QRIS,Merchant,83241,8153567
T067566,U0458,2026-09-11 10:35:00,keluar,Kopi,M001,Kopi Kawan,QRIS,Merchant,20981,8132586
T067567,U0458,2026-09-11 14:38:00,keluar,Makan,M004,Nasi Bunda,Debit,Merchant,40047,8092539
T067568,U0458,2026-09-11 19:37:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,24508,8068031
T067569,U0458,2026-09-11 20:31:00,keluar,Hiburan,M008,Bioskop Nusantara,QRIS,Merchant,83391,7984640
T067571,U0458,2026-09-12 07:13:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,18789,7965851
T067570,U0458,2026-09-12 10:55:00,keluar,Kopi,M002,Ruang Seduh,QRIS,Merchant,23423,7942428
T067572,U0458,2026-09-12 22:25:00,keluar,Hiburan,M008,Bioskop Nusantara,QRIS,Merchant,86833,7855595
T067574,U0458,2026-09-13 10:01:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,21892,7833703
T067573,U0458,2026-09-13 13:45:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,39773,7793930
T067575,U0458,2026-09-14 10:42:00,keluar,Kopi,M002,Ruang Seduh,QRIS,Merchant,26481,7767449
T067576,U0458,2026-09-14 13:38:00,keluar,Makan,M004,Nasi Bunda,Debit,Merchant,35355,7732094
T067577,U0458,2026-09-14 23:01:00,keluar,Belanja Online,M007,TokoRia,Debit,Merchant,246299,7485795
T067579,U0458,2026-09-15 08:13:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,22650,7463145
T067578,U0458,2026-09-15 12:39:00,keluar,Makan,M004,Nasi Bunda,Debit,Merchant,29633,7433512
T067580,U0458,2026-09-15 19:13:00,keluar,Hiburan,M008,Bioskop Nusantara,QRIS,Merchant,66763,7366749
T067583,U0458,2026-09-16 06:52:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,24427,7342322
T067581,U0458,2026-09-16 08:44:00,keluar,Kopi,M002,Ruang Seduh,QRIS,Merchant,19501,7322821
T067582,U0458,2026-09-16 12:18:00,keluar,Makan,M004,Nasi Bunda,Debit,Merchant,31712,7291109
T067584,U0458,2026-09-17 09:40:00,keluar,Kopi,M002,Ruang Seduh,QRIS,Merchant,21879,7269230
T067585,U0458,2026-09-17 14:35:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,36787,7232443
T067586,U0458,2026-09-17 21:05:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,23475,7208968
T067587,U0458,2026-09-18 07:33:00,keluar,Kopi,M001,Kopi Kawan,QRIS,Merchant,27733,7181235
T067589,U0458,2026-09-18 07:44:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,21264,7159971
T067588,U0458,2026-09-18 12:46:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,29318,7130653
T067590,U0458,2026-09-18 18:30:00,keluar,Hiburan,M008,Bioskop Nusantara,QRIS,Merchant,85942,7044711
T067591,U0458,2026-09-19 14:38:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,28709,7016002
T067592,U0458,2026-09-19 19:37:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,24740,6991262
T067593,U0458,2026-09-20 09:32:00,keluar,Kopi,M003,Kopi Titik,QRIS,Merchant,24602,6966660
T067594,U0458,2026-09-20 12:11:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,36709,6929951
T067595,U0458,2026-09-20 16:32:00,keluar,Belanja Online,M007,TokoRia,Debit,Merchant,271811,6658140
T067596,U0458,2026-09-21 13:30:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,34491,6623649
T067597,U0458,2026-09-22 11:27:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,32214,6591435
T067598,U0458,2026-09-22 15:15:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,20785,6570650
T067599,U0458,2026-09-23 10:36:00,keluar,Kopi,M003,Kopi Titik,QRIS,Merchant,23519,6547131
T067600,U0458,2026-09-23 15:49:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,21808,6525323
T067601,U0458,2026-09-24 07:18:00,keluar,Kopi,M003,Kopi Titik,QRIS,Merchant,20762,6504561
T067603,U0458,2026-09-24 07:36:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,24026,6480535
T067602,U0458,2026-09-24 13:22:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,30064,6450471
T067607,U0458,2026-09-25 09:59:00,keluar,Kopi,M003,Kopi Titik,QRIS,Merchant,20520,6429951
T067604,U0458,2026-09-25 10:51:00,masuk,Gaji,,,Transfer,BNI,8000000,14429951
T067608,U0458,2026-09-25 13:45:00,keluar,Makan,M004,Nasi Bunda,QRIS,Merchant,35838,14394113
T067609,U0458,2026-09-26 07:56:00,keluar,Kopi,M001,Kopi Kawan,QRIS,Merchant,19344,14374769
T067610,U0458,2026-09-26 12:08:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,42045,14332724
T067606,U0458,2026-09-26 15:57:00,keluar,Life Goals,,,Transfer,BNI,362855,13969869
T067611,U0458,2026-09-27 07:45:00,keluar,Kopi,M003,Kopi Titik,QRIS,Merchant,22164,13947705
T067612,U0458,2026-09-27 12:53:00,keluar,Makan,M005,Warung Bu Sri,QRIS,Merchant,31821,13915884
T067605,U0458,2026-09-27 13:54:00,keluar,Top Up E-Wallet,,,Transfer,E-Wallet,1662938,12252946
T067613,U0458,2026-09-27 21:04:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,18725,12234221
T067615,U0459,2026-06-30 09:19:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,10791,11277938
T067614,U0459,2026-06-30 13:35:00,keluar,Makan,M004,Nasi Bunda,Debit,Merchant,36307,11241631
T067616,U0459,2026-07-01 14:42:00,keluar,Makan,M005,Warung Bu Sri,Debit,Merchant,33542,11208089
T067617,U0459,2026-07-01 21:48:00,keluar,Transportasi,M006,JalanYuk,QRIS,Merchant,10609,11197480
